tienda_id,sku,talla,ventas_totales,inventario_promedio,inventario_final,inventario_inicial,n_dias,ventas_diarias,rotacion,dias_inventario,sell_through_pct,cobertura_dias,alerta_quiebre,alerta_sobrestock
10,1009,S,747,4.2164,1,4,365,2.0466,26.0,0.4886,1.0,0.4886,True,False
10,1009,XL,366,68.9918,67,73,365,1.0027,5.305,66.8169,0.4521,66.8169,False,False
10,1010,L,375,69.1178,80,83,365,1.0274,5.4255,77.8667,0.5786,77.8667,False,False
10,1010,M,347,69.1178,72,84,365,0.9507,5.0204,75.7349,0.3691,75.7349,False,False
10,1010,S,339,68.474,57,66,365,0.9288,4.9508,61.3717,0.3863,61.3717,False,False
10,1010,XL,360,69.3616,65,75,365,0.9863,5.1902,65.9028,0.4653,65.9028,False,False
10,1010,XXL,726,4.5781,3,9,365,1.989,26.0,1.5083,1.0,1.5083,True,False
10,1011,S,708,4.6575,6,3,365,1.9397,26.0,3.0932,1.0,3.0932,True,False
10,1011,XL,734,4.4137,3,6,365,2.011,26.0,1.4918,1.0,1.4918,True,False
10,1011,XXL,735,4.611,6,7,365,2.0137,26.0,2.9796,1.0,2.9796,True,False
10,1012,L,359,68.9781,72,56,365,0.9836,5.2046,73.2033,0.3917,73.2033,False,False
10,1012,M,717,4.4356,7,3,365,1.9644,26.0,3.5635,1.0,3.5635,True,False
10,1012,S,356,68.8219,58,72,365,0.9753,5.1728,59.4663,0.4848,59.4663,False,False
10,1012,XL,370,69.2795,84,71,365,1.0137,5.3407,82.8649,0.5142,82.8649,False,False
10,1012,XXL,370,69.3781,57,74,365,1.0137,5.3331,56.2297,0.4302,56.2297,False,False
10,1013,L,66,127.0,150,133,365,0.1808,0.5197,365.0,0.0479,365.0,False,True
10,1013,M,347,69.126,61,62,365,0.9507,5.0198,64.1643,0.5097,64.1643,False,False
10,1013,S,375,68.4767,77,85,365,1.0274,5.4763,74.9467,0.5868,74.9467,False,False
10,1013,XL,86,125.6137,106,145,365,0.2356,0.6846,365.0,0.024,365.0,False,True
10,1013,XXL,365,68.0959,84,66,365,1.0,5.3601,84.0,0.4396,84.0,False,False
10,1014,L,703,4.4082,4,7,365,1.926,26.0,2.0768,1.0,2.0768,True,False
10,1014,M,738,4.4959,7,10,365,2.0219,26.0,3.4621,1.0,3.4621,True,False
10,1014,XL,376,68.9562,64,78,365,1.0301,5.4527,62.1277,0.4384,62.1277,False,False
10,1014,XXL,693,4.5918,10,5,365,1.8986,26.0,5.267,1.0,5.267,True,False
10,1015,L,709,4.6219,2,4,365,1.9425,26.0,1.0296,1.0,1.0296,True,False
10,1015,M,709,4.5671,2,7,365,1.9425,26.0,1.0296,1.0,1.0296,True,False
10,1015,S,705,4.4986,1,5,365,1.9315,26.0,0.5177,1.0,0.5177,True,False
10,1015,XL,376,68.9178,60,81,365,1.0301,5.4558,58.2447,0.4813,58.2447,False,False
10,1015,XXL,728,4.6438,4,9,365,1.9945,26.0,2.0055,1.0,2.0055,True,False
10,1016,L,380,69.0904,78,58,365,1.0411,5.5,74.9211,0.452,74.9211,False,False
10,1016,S,370,68.937,61,59,365,1.0137,5.3672,60.1757,0.3432,60.1757,False,False
10,1016,XL,367,68.8247,77,72,365,1.0055,5.3324,76.5804,0.5509,76.5804,False,False
10,1016,XXL,91,124.3644,109,141,365,0.2493,0.7317,365.0,0.0817,365.0,False,True
10,1017,L,359,69.9178,68,81,365,0.9836,5.1346,69.1365,0.3575,69.1365,False,False
10,1017,M,377,68.1973,79,60,365,1.0329,5.5281,76.4854,0.5132,76.4854,False,False
10,1017,S,392,68.7397,64,57,365,1.074,5.7027,59.5918,0.5211,59.5918,False,False
10,1017,XL,366,69.2192,67,83,365,1.0027,5.2876,66.8169,0.4458,66.8169,False,False
10,1017,XXL,727,4.6384,5,8,365,1.9918,26.0,2.5103,1.0,2.5103,True,False
10,1018,L,85,126.1041,145,139,365,0.2329,0.674,365.0,0.0716,365.0,False,True
10,1018,M,750,4.537,6,9,365,2.0548,26.0,2.92,1.0,2.92,True,False
10,1018,S,365,68.2493,57,83,365,1.0,5.348,57.0,0.466,57.0,False,False
10,1018,XL,369,68.4493,80,66,365,1.011,5.3909,79.1328,0.3817,79.1328,False,False
10,1018,XXL,369,68.8685,55,57,365,1.011,5.358,54.4038,0.5775,54.4038,False,False
10,1019,L,361,69.0575,55,85,365,0.989,5.2275,55.6094,0.4245,55.6094,False,False
10,1019,M,365,69.8274,70,74,365,1.0,5.2272,70.0,0.4545,70.0,False,False
10,1019,XXL,733,4.3479,2,6,365,2.0082,26.0,0.9959,1.0,0.9959,True,False
10,1020,L,366,68.8411,61,83,365,1.0027,5.3166,60.8333,0.375,60.8333,False,False
10,1020,M,760,4.4603,7,10,365,2.0822,26.0,3.3618,1.0,3.3618,True,False
10,1020,S,71,124.2384,134,138,365,0.1945,0.5715,365.0,0.0324,365.0,False,True
10,1020,XL,752,4.3945,9,6,365,2.0603,26.0,4.3684,1.0,4.3684,True,False
10,1020,XXL,81,124.9973,112,149,365,0.2219,0.648,365.0,0.0418,365.0,False,True
10,1021,L,365,68.8877,77,60,365,1.0,5.2985,77.0,0.4719,77.0,False,False
10,1021,M,93,123.6329,99,123,365,0.2548,0.7522,365.0,0.0736,365.0,False,True
10,1021,XXL,737,4.5726,8,4,365,2.0192,26.0,3.962,1.0,3.962,True,False
10,1022,L,731,4.4767,4,3,365,2.0027,26.0,1.9973,1.0,1.9973,True,False
10,1022,M,756,4.5644,0,9,365,2.0712,26.0,0.0,1.0,0.0,True,False
10,1022,S,388,68.8877,71,56,365,1.063,5.6324,66.7912,0.4389,66.7912,False,False
10,1022,XXL,338,68.8137,54,70,365,0.926,4.9118,58.3136,0.4978,58.3136,False,False
10,1023,L,727,4.6329,3,8,365,1.9918,26.0,1.5062,1.0,1.5062,True,False
10,1023,M,747,4.5397,7,6,365,2.0466,26.0,3.4203,1.0,3.4203,True,False
10,1023,S,346,68.0849,70,73,365,0.9479,5.0819,73.8439,0.3363,73.8439,False,False
10,1023,XL,391,69.0137,76,69,365,1.0712,5.6655,70.9463,0.5065,70.9463,False,False
10,1024,L,91,124.8274,116,111,365,0.2493,0.729,365.0,0.0554,365.0,False,True
10,1024,M,394,68.9616,55,76,365,1.0795,5.7133,50.9518,0.4478,50.9518,False,False
10,1024,S,94,124.8685,128,116,365,0.2575,0.7528,365.0,0.0781,365.0,False,True
10,1024,XXL,741,4.4082,1,10,365,2.0301,26.0,0.4926,1.0,0.4926,True,False
10,1025,L,331,69.2822,64,70,365,0.9068,4.7776,70.574,0.3604,70.574,False,False
10,1025,M,346,68.5452,56,68,365,0.9479,5.0478,59.0751,0.3775,59.0751,False,False
10,1025,S,360,68.3808,73,69,365,0.9863,5.2646,74.0139,0.4013,74.0139,False,False
10,1025,XXL,84,125.8466,114,127,365,0.2301,0.6675,365.0,0.08,365.0,False,True
10,1026,M,725,4.474,10,4,365,1.9863,26.0,5.0345,1.0,5.0345,True,False
10,1026,S,715,4.6575,2,10,365,1.9589,26.0,1.021,1.0,1.021,True,False
10,1026,XXL,369,69.0959,62,83,365,1.011,5.3404,61.3279,0.4825,61.3279,False,False
10,1027,L,379,69.5397,70,85,365,1.0384,5.4501,67.4142,0.4239,67.4142,False,False
10,1027,XL,747,4.4767,7,7,365,2.0466,26.0,3.4203,1.0,3.4203,True,False
10,1027,XXL,95,125.0822,143,144,365,0.2603,0.7595,365.0,0.0737,365.0,False,True
10,1028,L,744,4.4384,0,5,365,2.0384,26.0,0.0,1.0,0.0,True,False
10,1028,M,82,125.5781,121,139,365,0.2247,0.653,365.0,0.0389,365.0,False,True
10,1028,S,362,69.6795,83,64,365,0.9918,5.1952,83.6878,0.5396,83.6878,False,False
10,1028,XL,723,4.6493,6,3,365,1.9808,26.0,3.029,1.0,3.029,True,False
10,1028,XXL,97,126.2548,125,126,365,0.2658,0.7683,365.0,0.0703,365.0,False,True
10,1029,S,374,68.6055,54,65,365,1.0247,5.4515,52.7005,0.3706,52.7005,False,False
10,1029,XL,368,69.4767,62,62,365,1.0082,5.2967,61.4946,0.4467,61.4946,False,False
10,1029,XXL,371,69.3178,82,68,365,1.0164,5.3522,80.6739,0.2986,80.6739,False,False
10,1030,M,747,4.5589,1,4,365,2.0466,26.0,0.4886,1.0,0.4886,True,False
10,1030,S,711,4.5151,4,5,365,1.9479,26.0,2.0534,1.0,2.0534,True,False
10,1030,XL,386,68.7425,72,78,365,1.0575,5.6152,68.0829,0.498,68.0829,False,False
10,1031,L,370,69.3534,73,76,365,1.0137,5.335,72.0135,0.4764,72.0135,False,False
10,1031,M,63,124.4822,117,146,365,0.1726,0.5061,365.0,0.0716,365.0,False,True
10,1031,S,81,125.7808,101,146,365,0.2219,0.644,365.0,0.0328,365.0,False,True
10,1031,XL,753,4.4603,7,10,365,2.063,26.0,3.3931,1.0,3.3931,True,False
10,1031,XXL,354,69.2219,56,76,365,0.9699,5.114,57.7401,0.3321,57.7401,False,False
10,1032,L,374,69.1616,69,56,365,1.0247,5.4076,67.3396,0.4687,67.3396,False,False
10,1032,M,727,4.726,5,6,365,1.9918,26.0,2.5103,1.0,2.5103,True,False
10,1032,S,356,68.5863,58,76,365,0.9753,5.1905,59.4663,0.4738,59.4663,False,False
10,1032,XL,359,69.3644,52,72,365,0.9836,5.1756,52.8691,0.481,52.8691,False,False
10,1033,L,97,124.0027,126,103,365,0.2658,0.7822,365.0,0.0873,365.0,False,True
10,1033,S,729,4.4658,8,8,365,1.9973,26.0,4.0055,1.0,4.0055,True,False
10,1033,XXL,742,4.4849,1,7,365,2.0329,26.0,0.4919,1.0,0.4919,True,False
10,1034,L,83,125.126,134,102,365,0.2274,0.6633,365.0,0.0465,365.0,False,True
10,1034,M,364,69.3288,66,66,365,0.9973,5.2503,66.1813,0.3411,66.1813,False,False
10,1034,S,358,68.7233,71,73,365,0.9808,5.2093,72.3883,0.4383,72.3883,False,False
10,1034,XL,366,68.7918,56,71,365,1.0027,5.3204,55.847,0.3604,55.847,False,False
10,1034,XXL,348,69.011,59,82,365,0.9534,5.0427,61.8822,0.4904,61.8822,False,False
10,1035,M,371,69.8247,70,72,365,1.0164,5.3133,68.8679,0.3963,68.8679,False,False
10,1035,S,370,68.6521,63,72,365,1.0137,5.3895,62.1486,0.518,62.1486,False,False
10,1035,XL,737,4.463,4,9,365,2.0192,26.0,1.981,1.0,1.981,True,False
10,1035,XXL,359,69.5945,75,85,365,0.9836,5.1585,76.2535,0.4501,76.2535,False,False
10,1036,L,715,4.5205,5,7,365,1.9589,26.0,2.5524,1.0,2.5524,True,False
10,1036,M,107,127.211,134,100,365,0.2932,0.8411,365.0,0.0779,365.0,False,True
10,1036,XL,365,69.3288,71,84,365,1.0,5.2648,71.0,0.5,71.0,False,False
10,1037,M,710,4.5233,1,10,365,1.9452,26.0,0.5141,1.0,0.5141,True,False
10,1037,XL,732,4.5342,4,9,365,2.0055,26.0,1.9945,1.0,1.9945,True,False
10,1037,XXL,375,68.9151,75,65,365,1.0274,5.4415,73.0,0.5409,73.0,False,False
10,1038,L,99,124.7068,120,140,365,0.2712,0.7939,365.0,0.0878,365.0,False,True
10,1038,S,742,4.5068,1,3,365,2.0329,26.0,0.4919,1.0,0.4919,True,False
10,1038,XL,368,69.2247,54,66,365,1.0082,5.316,53.5598,0.3955,53.5598,False,False
10,1038,XXL,736,4.4137,3,9,365,2.0164,26.0,1.4878,1.0,1.4878,True,False
10,1039,L,59,125.8822,123,136,365,0.1616,0.4687,365.0,0.0325,365.0,False,True
10,1039,M,378,68.9205,75,77,365,1.0356,5.4846,72.4206,0.5238,72.4206,False,False
10,1039,S,340,68.5315,70,84,365,0.9315,4.9612,75.1471,0.3838,75.1471,False,False
10,1039,XXL,760,4.3288,2,8,365,2.0822,26.0,0.9605,1.0,0.9605,True,False
10,1040,L,400,67.8082,80,73,365,1.0959,5.899,73.0,0.5305,73.0,False,False
10,1040,M,740,4.4,9,3,365,2.0274,26.0,4.4392,1.0,4.4392,True,False
10,1040,S,741,4.4548,4,5,365,2.0301,26.0,1.9703,1.0,1.9703,True,False
10,1040,XL,377,68.3699,77,71,365,1.0329,5.5141,74.5491,0.4058,74.5491,False,False
10,1040,XXL,696,4.6575,3,10,365,1.9068,26.0,1.5733,1.0,1.5733,True,False
11,1001,L,760,4.3068,8,3,365,2.0822,26.0,3.8421,1.0,3.8421,True,False
11,1001,M,719,4.6384,7,3,365,1.9699,26.0,3.5535,1.0,3.5535,True,False
11,1001,S,363,68.2384,83,82,365,0.9945,5.3196,83.4573,0.497,83.4573,False,False
11,1001,XL,730,4.4575,4,5,365,2.0,26.0,2.0,1.0,2.0,True,False
11,1001,XXL,82,124.8603,113,109,365,0.2247,0.6567,365.0,0.0324,365.0,False,True
11,1002,M,82,125.2192,136,113,365,0.2247,0.6549,365.0,0.0625,365.0,False,True
11,1002,S,392,68.3945,81,67,365,1.074,5.7315,75.4209,0.4523,75.4209,False,False
11,1002,XL,720,4.7068,2,7,365,1.9726,26.0,1.0139,1.0,1.0139,True,False
11,1002,XXL,363,68.4192,53,83,365,0.9945,5.3055,53.292,0.4897,53.292,False,False
11,1003,M,737,4.6521,7,7,365,2.0192,26.0,3.4668,1.0,3.4668,True,False
11,1003,XL,369,69.4986,74,78,365,1.011,5.3095,73.1978,0.3907,73.1978,False,False
11,1003,XXL,714,4.4356,2,7,365,1.9562,26.0,1.0224,1.0,1.0224,True,False
11,1004,L,370,68.9781,78,55,365,1.0137,5.364,76.9459,0.4275,76.9459,False,False
11,1004,M,364,69.1452,75,70,365,0.9973,5.2643,75.206,0.3824,75.206,False,False
11,1004,S,356,68.589,58,70,365,0.9753,5.1903,59.4663,0.4173,59.4663,False,False
11,1004,XXL,737,4.7288,3,6,365,2.0192,26.0,1.4858,1.0,1.4858,True,False
11,1005,L,733,4.3863,4,6,365,2.0082,26.0,1.9918,1.0,1.9918,True,False
11,1005,M,363,69.0,63,66,365,0.9945,5.2609,63.3471,0.4298,63.3471,False,False
11,1005,XL,725,4.5096,6,3,365,1.9863,26.0,3.0207,1.0,3.0207,True,False
11,1006,L,71,124.874,123,136,365,0.1945,0.5686,365.0,0.0634,365.0,False,True
11,1006,M,357,68.9425,61,59,365,0.9781,5.1782,62.3669,0.4566,62.3669,False,False
11,1006,S,720,4.5562,4,8,365,1.9726,26.0,2.0278,1.0,2.0278,True,False
11,1007,M,349,69.1479,62,57,365,0.9562,5.0471,64.8424,0.4541,64.8424,False,False
11,1007,S,362,68.7973,75,65,365,0.9918,5.2618,75.6215,0.4071,75.6215,False,False
11,1007,XL,777,4.5781,5,8,365,2.1288,26.0,2.3488,1.0,2.3488,True,False
11,1008,L,77,125.4904,140,126,365,0.211,0.6136,365.0,0.0605,365.0,False,True
11,1008,S,337,68.811,58,80,365,0.9233,4.8975,62.819,0.4119,62.819,False,False
11,1008,XL,359,69.011,58,80,365,0.9836,5.2021,58.9694,0.4464,58.9694,False,False
11,1008,XXL,354,69.5945,65,63,365,0.9699,5.0866,67.0198,0.4543,67.0198,False,False
11,1009,L,388,68.1315,74,68,365,1.063,5.6949,69.6134,0.39,69.6134,False,False
11,1009,S,364,68.474,81,67,365,0.9973,5.3159,81.2225,0.4692,81.2225,False,False
11,1009,XL,719,4.6658,7,9,365,1.9699,26.0,3.5535,1.0,3.5535,True,False
11,1010,L,360,69.1288,62,62,365,0.9863,5.2077,62.8611,0.4554,62.8611,False,False
11,1010,M,384,69.0767,69,62,365,1.0521,5.559,65.5859,0.4425,65.5859,False,False
11,1010,S,83,124.8055,136,105,365,0.2274,0.665,365.0,0.0316,365.0,False,True
11,1010,XL,75,125.6575,131,118,365,0.2055,0.5969,365.0,0.0574,365.0,False,True
11,1010,XXL,746,4.5014,8,8,365,2.0438,26.0,3.9142,1.0,3.9142,True,False
11,1011,S,382,68.8767,71,74,365,1.0466,5.5461,67.8403,0.3844,67.8403,False,False
11,1011,XL,721,4.4438,9,4,365,1.9753,26.0,4.5562,1.0,4.5562,True,False
11,1011,XXL,75,126.8027,127,126,365,0.2055,0.5915,365.0,0.0547,365.0,False,True
11,1012,L,715,4.2767,0,7,365,1.9589,26.0,0.0,1.0,0.0,True,False
11,1012,M,348,69.4849,75,80,365,0.9534,5.0083,78.6638,0.4443,78.6638,False,False
11,1012,S,734,4.3726,1,6,365,2.011,26.0,0.4973,1.0,0.4973,True,False
11,1012,XL,87,125.3041,111,135,365,0.2384,0.6943,365.0,0.0876,365.0,False,True
11,1012,XXL,719,4.6932,7,9,365,1.9699,26.0,3.5535,1.0,3.5535,True,False
11,1013,L,706,4.4575,1,9,365,1.9342,26.0,0.517,1.0,0.517,True,False
11,1013,M,726,4.4548,5,4,365,1.989,26.0,2.5138,1.0,2.5138,True,False
11,1013,S,744,4.6137,6,3,365,2.0384,26.0,2.9435,1.0,2.9435,True,False
11,1013,XL,391,69.1288,64,71,365,1.0712,5.6561,59.7442,0.4405,59.7442,False,False
11,1013,XXL,740,4.5096,1,8,365,2.0274,26.0,0.4932,1.0,0.4932,True,False
11,1014,L,378,68.4877,80,72,365,1.0356,5.5192,77.2487,0.3912,77.2487,False,False
11,1014,M,80,123.1534,104,148,365,0.2192,0.6496,365.0,0.0766,365.0,False,True
11,1014,XL,386,69.9123,62,56,365,1.0575,5.5212,58.6269,0.3561,58.6269,False,False
11,1014,XXL,723,4.5726,1,8,365,1.9808,26.0,0.5048,1.0,0.5048,True,False
11,1015,L,82,124.2247,108,128,365,0.2247,0.6601,365.0,0.0482,365.0,False,True
11,1015,M,72,124.4356,105,128,365,0.1973,0.5786,365.0,0.0574,365.0,False,True
11,1015,S,376,69.874,54,65,365,1.0301,5.3811,52.4202,0.3807,52.4202,False,False
11,1015,XL,388,68.5342,79,83,365,1.063,5.6614,74.317,0.4806,74.317,False,False
11,1015,XXL,754,4.4274,4,7,365,2.0658,26.0,1.9363,1.0,1.9363,True,False
11,1016,L,743,4.6384,6,7,365,2.0356,26.0,2.9475,1.0,2.9475,True,False
11,1016,S,363,69.6548,82,79,365,0.9945,5.2114,82.4518,0.4126,82.4518,False,False
11,1016,XL,72,125.6219,121,102,365,0.1973,0.5731,365.0,0.0631,365.0,False,True
11,1016,XXL,80,124.8767,145,108,365,0.2192,0.6406,365.0,0.0563,365.0,False,True
11,1017,L,359,68.3753,80,56,365,0.9836,5.2504,81.337,0.5291,81.337,False,False
11,1017,M,356,68.8685,73,56,365,0.9753,5.1693,74.8455,0.4379,74.8455,False,False
11,1017,S,705,4.6575,5,8,365,1.9315,26.0,2.5887,1.0,2.5887,True,False
11,1017,XL,744,4.6767,7,8,365,2.0384,26.0,3.4341,1.0,3.4341,True,False
11,1017,XXL,746,4.3699,2,7,365,2.0438,26.0,0.9786,1.0,0.9786,True,False
11,1018,L,354,68.6438,67,71,365,0.9699,5.1571,69.0819,0.4458,69.0819,False,False
11,1018,M,92,124.8466,131,113,365,0.2521,0.7369,365.0,0.0901,365.0,False,True
11,1018,S,371,69.4466,63,81,365,1.0164,5.3422,61.9811,0.5025,61.9811,False,False
11,1018,XL,795,4.6055,7,6,365,2.1781,26.0,3.2138,1.0,3.2138,True,False
11,1018,XXL,355,68.6274,64,56,365,0.9726,5.1729,65.8028,0.458,65.8028,False,False
11,1019,L,740,4.5452,4,10,365,2.0274,26.0,1.973,1.0,1.973,True,False
11,1019,M,367,68.6849,75,57,365,1.0055,5.3432,74.5913,0.458,74.5913,False,False
11,1019,XXL,360,69.0795,84,61,365,0.9863,5.2114,85.1667,0.4206,85.1667,False,False
11,1020,L,79,123.9205,148,123,365,0.2164,0.6375,365.0,0.071,365.0,False,True
11,1020,M,730,4.7397,5,5,365,2.0,26.0,2.5,1.0,2.5,True,False
11,1020,S,342,69.0438,77,73,365,0.937,4.9534,82.1784,0.4335,82.1784,False,False
11,1020,XL,360,69.3096,72,79,365,0.9863,5.1941,73.0,0.3962,73.0,False,False
11,1020,XXL,359,69.7726,58,67,365,0.9836,5.1453,58.9694,0.3748,58.9694,False,False
11,1021,L,367,69.9507,75,74,365,1.0055,5.2466,74.5913,0.4037,74.5913,False,False
11,1021,M,743,4.7014,6,8,365,2.0356,26.0,2.9475,1.0,2.9475,True,False
11,1021,XXL,746,4.7123,5,6,365,2.0438,26.0,2.4464,1.0,2.4464,True,False
11,1022,L,768,4.3233,6,8,365,2.1041,26.0,2.8516,1.0,2.8516,True,False
11,1022,M,391,68.4438,63,66,365,1.0712,5.7127,58.8107,0.4832,58.8107,False,False
11,1022,S,352,68.7644,63,73,365,0.9644,5.1189,65.3267,0.409,65.3267,False,False
11,1022,XXL,359,68.6603,70,73,365,0.9836,5.2286,71.1699,0.3764,71.1699,False,False
11,1023,L,350,69.2438,61,70,365,0.9589,5.0546,63.6143,0.3595,63.6143,False,False
11,1023,M,345,68.989,61,85,365,0.9452,5.0008,64.5362,0.4225,64.5362,False,False
11,1023,S,352,68.9808,62,67,365,0.9644,5.1029,64.2898,0.4909,64.2898,False,False
11,1023,XL,748,4.3699,4,7,365,2.0493,26.0,1.9519,1.0,1.9519,True,False
11,1024,L,707,4.4438,0,9,365,1.937,26.0,0.0,1.0,0.0,True,False
11,1024,M,391,69.263,80,69,365,1.0712,5.6451,74.6803,0.4418,74.6803,False,False
11,1024,S,711,4.6849,5,7,365,1.9479,26.0,2.5668,1.0,2.5668,True,False
11,1024,XXL,68,125.0986,143,127,365,0.1863,0.5436,365.0,0.0653,365.0,False,True
11,1025,L,382,68.7671,67,63,365,1.0466,5.555,64.0183,0.4864,64.0183,False,False
11,1025,M,373,68.6301,54,68,365,1.0219,5.4349,52.8418,0.4383,52.8418,False,False
11,1025,S,75,124.9644,115,113,365,0.2055,0.6002,365.0,0.048,365.0,False,True
11,1025,XXL,365,69.2466,77,58,365,1.0,5.271,77.0,0.4267,77.0,False,False
11,1026,M,373,69.2685,71,82,365,1.0219,5.3848,69.4772,0.4552,69.4772,False,False
11,1026,S,738,4.4493,0,10,365,2.0219,26.0,0.0,1.0,0.0,True,False
11,1026,XXL,368,68.6575,83,80,365,1.0082,5.3599,82.3234,0.4026,82.3234,False,False
11,1027,L,357,69.6767,80,64,365,0.9781,5.1237,81.7927,0.5002,81.7927,False,False
11,1027,XL,73,124.8384,130,146,365,0.2,0.5848,365.0,0.0487,365.0,False,True
11,1027,XXL,720,4.4548,8,5,365,1.9726,26.0,4.0556,1.0,4.0556,True,False
11,1028,L,81,125.7178,103,145,365,0.2219,0.6443,365.0,0.0586,365.0,False,True
11,1028,M,368,68.8932,62,77,365,1.0082,5.3416,61.4946,0.4384,61.4946,False,False
11,1028,S,372,68.7726,60,55,365,1.0192,5.4091,58.871,0.4797,58.871,False,False
11,1028,XL,738,4.3123,0,6,365,2.0219,26.0,0.0,1.0,0.0,True,False
11,1028,XXL,384,69.2493,64,75,365,1.0521,5.5452,60.8333,0.4464,60.8333,False,False
11,1029,S,391,68.9397,79,57,365,1.0712,5.6716,73.7468,0.4189,73.7468,False,False
11,1029,XL,392,69.2027,75,68,365,1.074,5.6645,69.8342,0.4569,69.8342,False,False
11,1029,XXL,747,4.2767,5,5,365,2.0466,26.0,2.4431,1.0,2.4431,True,False
11,1030,M,750,4.5068,3,7,365,2.0548,26.0,1.46,1.0,1.46,True,False
11,1030,S,78,125.0904,133,137,365,0.2137,0.6235,365.0,0.086,365.0,False,True
11,1030,XL,350,69.274,82,67,365,0.9589,5.0524,85.5143,0.4046,85.5143,False,False
11,1031,L,335,69.0329,66,59,365,0.9178,4.8528,71.9104,0.3173,71.9104,False,False
11,1031,M,361,69.126,54,75,365,0.989,5.2223,54.5983,0.4558,54.5983,False,False
11,1031,S,366,68.9863,72,82,365,1.0027,5.3054,71.8033,0.469,71.8033,False,False
11,1031,XL,379,69.2411,65,55,365,1.0384,5.4736,62.5989,0.4002,62.5989,False,False
11,1031,XXL,70,124.326,117,112,365,0.1918,0.563,365.0,0.0385,365.0,False,True
11,1032,L,358,68.6986,54,65,365,0.9808,5.2112,55.0559,0.3977,55.0559,False,False
11,1032,M,750,4.3781,9,10,365,2.0548,26.0,4.38,1.0,4.38,True,False
11,1032,S,720,4.4877,5,4,365,1.9726,26.0,2.5347,1.0,2.5347,True,False
11,1032,XL,362,69.0822,54,57,365,0.9918,5.2401,54.4475,0.4113,54.4475,False,False
11,1033,L,396,68.8932,77,68,365,1.0849,5.748,70.9722,0.4403,70.9722,False,False
11,1033,S,375,69.1288,64,59,365,1.0274,5.4247,62.2933,0.3628,62.2933,False,False
11,1033,XXL,705,4.6027,8,7,365,1.9315,26.0,4.1418,1.0,4.1418,True,False
11,1034,L,383,68.9534,57,79,365,1.0493,5.5545,54.3211,0.4822,54.3211,False,False
11,1034,M,377,68.7178,78,69,365,1.0329,5.4862,75.5172,0.4157,75.5172,False,False
11,1034,S,365,68.7397,80,61,365,1.0,5.3099,80.0,0.406,80.0,False,False
11,1034,XL,371,68.3945,81,65,365,1.0164,5.4244,79.69,0.3904,79.69,False,False
11,1034,XXL,93,123.5671,120,118,365,0.2548,0.7526,365.0,0.0821,365.0,False,True
11,1035,M,385,68.6795,56,74,365,1.0548,5.6058,53.0909,0.5427,53.0909,False,False
11,1035,S,388,68.4575,84,85,365,1.063,5.6677,79.0206,0.3913,79.0206,False,False
11,1035,XL,89,124.3644,132,105,365,0.2438,0.7156,365.0,0.1141,365.0,False,True
11,1035,XXL,731,4.789,9,5,365,2.0027,26.0,4.4938,1.0,4.4938,True,False
11,1036,L,759,4.2384,8,3,365,2.0795,26.0,3.8472,1.0,3.8472,True,False
11,1036,M,95,124.5945,140,122,365,0.2603,0.7625,365.0,0.0638,365.0,False,True
11,1036,XL,359,69.3315,61,57,365,0.9836,5.178,62.0195,0.5043,62.0195,False,False
11,1037,M,353,69.3616,77,65,365,0.9671,5.0893,79.6176,0.4741,79.6176,False,False
11,1037,XL,85,124.8274,122,104,365,0.2329,0.6809,365.0,0.054,365.0,False,True
11,1037,XXL,376,69.4192,76,85,365,1.0301,5.4164,73.7766,0.549,73.7766,False,False
11,1038,L,358,68.4575,81,74,365,0.9808,5.2295,82.5838,0.439,82.5838,False,False
11,1038,S,734,4.263,2,5,365,2.011,26.0,0.9946,1.0,0.9946,True,False
11,1038,XL,94,124.6082,103,119,365,0.2575,0.7544,365.0,0.0389,365.0,False,True
11,1038,XXL,358,68.1808,62,56,365,0.9808,5.2507,63.2123,0.4671,63.2123,False,False
11,1039,L,769,4.2877,8,5,365,2.1068,26.0,3.7971,1.0,3.7971,True,False
11,1039,M,371,69.1644,78,75,365,1.0164,5.364,76.7385,0.5022,76.7385,False,False
11,1039,S,758,4.3452,4,10,365,2.0767,26.0,1.9261,1.0,1.9261,True,False
11,1039,XXL,366,69.2027,55,69,365,1.0027,5.2888,54.8497,0.5828,54.8497,False,False
11,1040,L,737,4.5671,2,10,365,2.0192,26.0,0.9905,1.0,0.9905,True,False
11,1040,M,746,4.6055,4,5,365,2.0438,26.0,1.9571,1.0,1.9571,True,False
11,1040,S,365,68.2466,70,62,365,1.0,5.3483,70.0,0.4096,70.0,False,False
11,1040,XL,726,4.6027,0,8,365,1.989,26.0,0.0,1.0,0.0,True,False
11,1040,XXL,693,4.6658,3,6,365,1.8986,26.0,1.5801,1.0,1.5801,True,False
12,1001,L,753,4.3534,5,7,365,2.063,26.0,2.4236,1.0,2.4236,True,False
12,1001,M,722,4.6685,1,10,365,1.9781,26.0,0.5055,1.0,0.5055,True,False
12,1001,S,337,69.7041,77,69,365,0.9233,4.8347,83.3976,0.3746,83.3976,False,False
12,1001,XL,365,68.9699,63,85,365,1.0,5.2922,63.0,0.4499,63.0,False,False
12,1001,XXL,711,4.5288,7,9,365,1.9479,26.0,3.5935,1.0,3.5935,True,False
